isbn,price
9784783803706,"1,320"
9784812218013,"6,380"
9784892126345,779
9784331518311,"1,430"
9784434281921,"1,650"
9784758445948,814
9784334102425,990
9784591181126,836
9784380963049,"3,300"
9784403250217,"1,494"
9784829501825,"4,180"
9784275016867,"3,080"
9784540970566,"7,123"
9784758093088,"1,320"
9784758092111,"1,320"
9784758092074,701
9784088837598,594
9784088836171,715
9784065352243,759
9784799766521,789
9784086080316,649
9784041117651,759
9784086080392,704
9784041060414,660
9784086015943,586
9784562072170,"2,420"
9784806715290,"2,200"
9784339068337,"2,420"
9784909647375,"3,960"
9784894349254,"3,080"
9784798183961,"3,278"
9784758321860,"10,450"
9784591169711,858
9784813715672,748
9784041138731,748
9784596539892,909
9784798630533,"1,430"
9784906319794,"3,080"
9784758091411,701
9784758095488,"1,430"
9784253257978,693
9784046834232,748
9784047353756,682
9784086080422,649
9784775529614,730
9784769912583,"3,960"
9784425850228,"1,980"
9784087798173,"2,200"
9784800592118,"2,530"
9784023333345,"1,320"
9784309031019,"1,540"
9784103381402,"1,815"
9784867941102,"1,399"
9784336075970,"2,860"
9784040653068,"1,430"
9784575753172,814
9784865542929,"1,320"
9784049121117,671
9784434315190,"1,320"
9784415237626,770
9784419068974,"2,530"
9784313151406,"1,980"
9784890631087,"30,800"
9784890631117,"30,800"
9784890631148,"30,800"
9784890631155,"30,800"
9784900594326,"1,320"
9784758092661,"1,320"
9784758094191,"1,320"
9784758093477,701
9784758092616,701
9784592220954,528
9784832295353,990
9784041055236,660
9784041071748,638
9784065353813,"2,420"
9784041148051,858
9784781623061,"1,980"
9784065353349,759
9784046047588,"1,650"
9784478109106,"1,650"
9784534059918,"1,650"
9784309287379,"1,320"
9784023332980,"1,430"
9784794974020,"1,980"
9784575247206,"2,200"
9784434335822,704
9784041135624,814
9784793124716,"2,750"
9784798630809,"1,430"
9784867161241,"1,100"
9784255013572,"2,530"
9784876153688,"2,970"
9784789017619,"2,090"
9784300107928,"1,870"
9784829502501,"8,580"
9784894890350,"5,500"
9784892593970,"3,850"
9784582481365,"1,650"
9784794805638,"3,740"
9784871540421,"1,980"
9784758095716,"1,430"
9784758048484,"1,320"
9784758048002,701
9784758092210,"1,320"
9784088838359,528
9784253163811,748
9784065349144,759
9784065353066,759
9784062869409,693
9784041088067,693
9784403501227,660
9784041062852,660
9784086148238,523
9784046066596,"1,650"
9784569856421,"2,090"
9784022143938,935
9784763137784,"1,320"
9784865812480,"1,650"
9784334951603,"1,430"
9784579116843,"1,540"
9784065350140,682
9784041143704,924
9784286248080,"1,100"
9784793122774,"2,420"
9784641166240,"6,930"
9784905366560,"4,400"
9784792305673,"2,640"
9784474063686,"5,940"
9784575244298,"1,320"
9784824003096,715
9784867163221,"1,320"
9784863741423,"4,730"
9784863741430,"4,730"
9784415237794,"1,320"
9784998067528,660
9784901510165,"2,420"
9784750318448,"1,980"
9784883382965,"1,650"
9784326502530,"4,290"
9784758094955,"1,320"
9784758091893,701
9784046835284,"1,078"
9784065352786,759
9784065337240,550
9784403542060,792
9784086145176,502
9784086114738,502
9784086142205,502
9784149110844,"1,080"
9784818027640,"3,850"
9784581023566,"1,518"
9784065351949,"1,705"
9784924523043,"1,540"
9784865372656,"1,650"
9784335320620,"4,950"
9784087033168,900
9784824004673,825
9784434328428,"1,320"
9784040745718,704
9784480867223,"6,600"
9784596758569,693
9784861238406,679
9784815540876,"1,320"
9784539729922,"1,870"
9784867650004,"1,100"
9784010932070,"1,980"
9784843230657,"3,850"
9784887083318,"3,300"
9784478600436,"1,540"
9784758095921,"1,430"
9784758049986,701
9784758047562,701
9784086145169,460
9784086117203,576
9784086018432,572
9784086013178,481
9784022793249,"2,530"
9784049157475,759
9784925095129,"3,300"
9784413046947,"1,155"
9784582632248,"1,540"
9784065183014,"1,430"
9784569846972,"1,485"
9784478029039,"1,540"
9784775972298,"3,080"
9784297132989,"1,848"
9784309289595,"1,815"
9784802511247,"7,150"
9784419066192,"3,190"
9784881774304,"2,970"
9784889009415,"1,100"
9784535065086,"4,950"
9784419067922,"8,470"
9784087034240,968
9784046814791,726
9784040736600,682
9784480016362,"1,650"
9784560095980,"1,980"
9784413109161,"1,155"
9784902097795,"1,760"
9784776753391,712
9784596757418,693
9784864954969,770
9784821127672,712
9784434313332,"1,320"
9784539727928,"2,090"
9784844968726,"3,300"
9784758092432,"1,320"
9784758094313,730
9784758095679,789
9784758090865,"1,320"
9784086013352,481
9784086017435,528
9784086013925,502
9784086001434,460
9784104508037,"4,180"
9784344042421,"2,090"
9784861447679,"1,540"
9784163918341,"2,420"
9784297138158,"1,320"
9784103527510,"1,430"
9784799322437,"1,650"
9784391153842,"1,485"
9784388808892,"2,750"
9784099431525,"2,200"
9784797396805,"3,300"
9784798071947,"1,650"
9784065290118,"1,650"
9784866744704,"1,100"
9784756920034,"2,640"
9784862576606,"1,650"
9784641166080,"3,190"
9784798067193,"1,980"
9784797681239,979
9784535065093,"4,950"
9784324105092,"7,040"
9784322132168,"2,970"
9784824004970,748
9784867165263,"1,320"
9784406027441,"1,760"
9784906605927,"1,430"
9784761513092,"1,540"
9784492444443,"3,520"
9784596335005,"1,320"
9784801937819,935
9784861238352,779
9784864955126,770
9784907537395,"2,200"
9784844968795,"1,540"
9784300110874,"1,980"
9784758092944,701
9784758091619,"1,320"
9784758092630,701
9784758091008,"1,320"
9784086080507,660
9784086080156,649
9784086015370,565
9784052059131,"1,870"
9784910136240,"12,320"
9784088837307,528
9784596551221,"2,200"
9784425313419,"3,080"
9784484881041,"1,100"
9784576231181,"1,650"
9784022952127,979
9784894327900,"1,100"
9784789548328,"1,540"
9784905095699,968
9784863968554,"1,899"
9784405093850,"1,320"
9784798634227,792
9784046824905,748
9784047370463,792
9784815609788,"2,750"
9784866366517,"1,640"
9784297141424,"1,210"
9784296000517,"1,980"
9784344947603,"1,760"
9784768317396,"3,960"
9784046045690,660
9784433565558,"2,860"
9784863351745,"1,430"
9784880376783,"1,760"
9784641228382,"16,500"
9784502427718,"2,860"
9784296116454,"2,860"
9784074548309,792
9784434325120,"1,320"
9784865544183,"1,320"
9784797383409,"1,047"
9784272802586,"1,320"
9784478372425,"3,080"
9784004201823,858
9784434294815,704
9784758093927,730
9784596747549,759
9784829684719,770
2100013822519,"3,300"
9784860646684,"2,200"
9784847150838,"3,520"
9784798069876,"1,650"
9784758092241,701
9784758091138,701
9784758091473,701
9784086018968,649
9784086010221,565
9784086008952,460
9784309718507,880
9784296202669,"2,420"
9784300103449,"2,860"
9784815618438,"1,496"
9784576191959,"1,540"
9784838756377,730
9784575418590,748
9784065337721,759
9784757591257,730
9784297129965,"2,860"
9784297129057,"2,420"
9784865104158,"2,200"
9784415237862,"1,650"
9784575311549,"1,430"
9784540181214,"2,530"
9784495541521,"1,980"
9784309922751,"1,650"
9784761528133,"2,420"
9784908722219,"1,485"
9784478108734,"1,760"
9784750333915,"4,180"
9784754730260,"3,740"
9784889009712,990
9784754731489,"4,400"
9784788285798,"4,290"
9784799320495,"1,650"
9784396317980,858
9784492314937,"6,600"
9784865542400,"1,320"
9784046819352,682
9784434319402,"1,320"
9784003412480,627
9784883840953,"2,640"
9784766421330,"1,650"
9784004316220,858
9784434321740,"1,320"
9784776753810,743
9784781697611,825
9784801973978,748
9784901647908,"1,320"
9784864665544,"2,420"
9784910884141,"1,540"
9784086080361,649
9784086080866,660
9784086080736,649
9784259565756,"1,870"
9784911049143,900
9784425394920,"3,080"
9784865943672,"5,060"
9784758039925,785
9784046823809,748
9784434331206,748
9784575440546,990
9784757591219,730
9784798173481,"1,760"
9784764906013,"2,750"
9784798172439,"2,728"
9784297132347,"3,080"
9784635822879,"1,980"
9784886153579,"8,360"
9784807609307,"5,280"
9784861446375,"1,320"
9784540172151,"3,300"
9784539727508,"2,640"
9784295408284,"2,090"
9784862762689,"1,980"
9784259547820,"1,760"
9784844974109,"1,650"
9784415329826,"1,540"
9784540092169,"2,860"
9784750337241,"5,500"
9784433538026,"3,740"
9784765012485,"2,750"
9784880376974,"2,200"
9784861824166,"3,080"
9784846021900,"1,980"
9784784518913,"2,750"
9784532358396,"2,420"
9784334045265,"1,012"
9784798629988,"1,430"
9784434302374,"1,320"
9784434315220,"1,320"
9784623081035,"6,050"
9784406059145,"2,310"
9784434304415,"1,320"
9784829684665,792
9784434313844,"1,078"
9784798071206,"2,530"
9784844907626,"1,650"
9784086008839,586
9784086017053,572
9784086002974,460
9784496055997,"2,860"
9784827213546,"1,760"
9784910499420,"3,630"
9784783880745,"1,760"
9784065344590,"1,540"
9784391162158,715
9784391162301,715
9784798180809,"2,970"
9784297137038,"3,278"
9784802512763,"3,740"
9784815616335,"2,750"
9784635824569,"1,980"
9784492922255,770
9784809014024,"2,860"
9784297130305,"1,958"
9784862555236,"1,650"
9784074521401,"1,650"
9784818826267,"5,390"
9784434314087,"2,970"
9784259518660,"1,320"
9784864868266,"1,320"
9784756922960,"1,925"
9784903212524,"1,980"
9784419068981,"2,860"
9784834062366,"1,400"
9784930689719,"3,080"
9784492813256,"24,200"
9784906319282,"3,417"
9784762005114,"2,456"
9784419060930,"4,620"
9784502447617,"2,530"
9784344035881,"1,430"
9784344033863,"1,320"
9784828423746,"1,650"
9784798634111,"1,485"
9784623087969,"2,860"
9784781670720,628
9784801932968,990
9784396704056,748
9784396701239,748
9784434291890,748
9784434287053,748
9784010924563,"1,155"
9784086001915,460
9784086080620,726
9784086018685,660
9784086014991,607
9784309030524,"1,980"
9784862808943,"1,650"
9784802134538,"2,999"
9784434333507,748
9784800014467,715
9784801939387,"1,320"
9784575339420,759
9784804718910,"1,980"
9784296080229,"3,300"
9784815609801,"4,290"
9784839980221,"3,597"
9784839981525,"1,280"
9784866744094,"1,100"
9784330010236,"2,200"
9784393741542,"1,870"
9784540181139,"2,420"
9784767823027,"1,760"
9784146457904,"1,320"
9784812221310,"2,530"
9784800590169,"1,650"
9784297131944,"2,200"
9784265831517,"1,540"
9784533153150,"1,320"
9784052051715,"1,650"
9784492812921,"2,970"
9784915787584,"4,180"
9784794430199,"2,640"
9784569829197,"1,650"
9784641183711,"2,750"
9784163912295,"1,320"
9784828421315,"1,650"
9784121025067,968
9784152094582,"1,980"
9784003321812,"1,067"
9784903908533,"1,760"
9784766428407,"5,940"
9784309247878,"2,090"
9784758095334,"1,540"
9784864954174,715
9784086018333,649
9784086018548,627
9784750517636,"1,870"
9784864109529,950
9784056117097,"1,620"
9784046833839,748
9784801983038,803
9784815530822,669
9784253274487,759
9784758039055,814
9784297136086,"1,738"
9784620327938,"1,980"
9784798178998,"2,420"
9784873119984,"2,970"
9784297131746,"1,320"
9784575459524,"1,870"
9784297129941,"1,738"
9784537207248,"1,540"
9784259518684,"1,430"
9784864867719,"1,650"
9784047360068,770
9784041081594,"1,100"
9784531081264,"1,780"
9784575314830,"1,100"
9784799103654,"1,430"
9784535559295,"2,860"
9784641150829,"1,980"
9784822246419,"2,640"
9784290173781,"2,860"
9784041123218,759
9784487809257,"1,980"
9784057508429,"3,300"
9784065318263,"1,200"
9784286280424,"1,760"
9784409230299,"2,530"
9784623028603,"3,300"
9784830943331,"4,950"
9784502640438,"2,640"
9784403230790,"2,420"
9784828424170,"1,320"
9784905261117,"2,420"
9784000114059,"4,180"
9784794970633,"1,650"
9784905261452,"1,870"
9784535557147,"3,080"
9784254128109,"4,290"
9784272150472,"2,530"
9784777055272,"1,375"
9784334953270,"1,760"
9784838732630,"1,320"
9784758018449,950
9784845861590,770
9784065242520,"1,980"
9784635823982,"2,200"
9784862556585,"1,760"
9784892934346,"4,180"
9784622089964,"1,980"
9784540111099,"1,980"
9784540201448,"2,640"
9784047358355,748
9784047347045,682
9784335551734,"4,950"
9784787710147,"2,530"
9784750319407,"1,320"
9784396613471,"1,540"
9784495522810,"1,430"
9784800713209,"2,728"
9784864867719,"1,650"
9784408650234,"1,760"
9784296116300,990
9784754729660,"4,620"
9784581023634,"1,518"
9784580631694,"3,300"
9784580631670,"3,300"
9784794607980,"1,980"
9784581023436,"1,518"
9784041145753,792
9784041119778,759
9784041135914,770
9784041098486,759
9784041091760,759
9784425811519,"2,200"
9784881382318,"1,210"
9784787709158,"2,860"
9784868010067,"1,320"
9784589024527,"2,970"
9784480096661,"1,870"
9784480065322,880
9784798178783,"1,980"
9784813022886,"1,540"
9784865988666,"2,970"
9784846123062,"2,970"
9784297121389,"2,728"
9784046806857,"1,760"
9784540161704,"1,650"
9784814004638,"4,950"
9784495532116,"1,650"
9784047350885,660
9784047360433,726
9784047350878,660
9784391641660,693
9784876982370,"3,960"
9784391642858,550
9784278035896,"1,320"
9784801822634,899
9784862904157,"1,100"
9784768316672,"2,420"
9784839972745,"2,992"
9784299047465,"2,420"
9784862809261,"1,650"
9784906811311,"2,970"
9784621300589,"5,500"
9784823303487,"1,760"
9784909237651,"2,200"
9784424636298,"3,190"
9784402342319,"1,496"
9784046066107,"1,870"
9784041121474,759
9784041089644,693
9784041109588,759
9784041132357,759
9784588214912,"2,970"
9784881382561,"1,980"
9784806715368,"1,980"
9784781310459,"4,180"
9784002043449,"6,512"
9784834087697,990
9784284202176,"2,640"
9784877911072,"3,520"
9784750501130,"1,650"
9784478231166,"1,650"
9784830943959,"3,630"
9784000287319,"2,970"
9784492396407,"1,650"
9784480071897,880
9784295406679,"1,738"
9784121101075,"1,980"
9784861446108,"1,320"
9784802132701,"2,970"
9784398147691,"1,760"
9784418214051,"2,530"
9784799107409,"1,650"
9784540191084,"2,420"
9784047368590,748
9784047347052,660
9784047356085,726
9784047352162,715
9784391642933,550
9784344928138,880
9784391641974,693
9784796678254,502
9784866632278,"1,320"
9784774743714,899
9784866401768,919
9784320124677,"2,420"
9784296203079,"1,958"
9784297137298,"1,760"
9784478105740,"3,520"
9784784518678,"2,200"
9784754727819,"5,060"
9784313161832,"2,750"
9784867092569,"2,200"
9784415238135,"1,540"
9784410106385,"1,562"
9784581023702,"1,518"
9784010348567,"1,320"
9784041131244,792
9784041028216,638
9784041058299,638
9784634547025,880
9784782101704,"1,760"
9784562054664,"2,420"
9784065345917,980
9784052055270,"2,640"
9784005009848,"1,056"
9784752010791,"1,650"
9784533136467,"1,540"
9784900594470,"1,320"
9784877911133,"4,180"
9784806712473,"3,300"
9784492396018,"3,300"
9784828422077,"1,320"
9784863670440,"1,980"
9784047358621,748
9784047360600,748
9784047352919,715
9784047352186,748
9784047372108,748
9784278035858,"1,430"
9784818824744,"3,520"
9784344921009,880
9784877952952,"1,320"
9784875021674,"3,097"
9784816371691,"1,485"
9784058021071,"1,375"
9784405027480,"1,045"
9784866744759,990
9784046061140,"1,650"
9784757104044,"3,630"
9784867750339,"2,640"
9784474072138,"5,060"
9784406063869,"1,870"
9784150504151,990
9784492813027,"3,080"
9784394190264,"1,980"
9784867831014,"1,320"
9784867831007,"1,760"
9784424626077,"2,750"
9784385105925,"3,850"
9784402340919,990
9784041115077,726
9784041135907,748
9784041136522,770
9784769909477,"1,980"
9784336073693,"4,620"
9784540122101,"4,620"
9784541043429,"3,080"
9784906165513,"1,709"
9784834087482,990
9784046059697,"1,540"
9784299046161,"1,320"
9784774334837,"1,540"
9784284001243,"1,650"
9784878935213,"1,650"
9784906640584,"2,640"
9784890631575,"2,200"
9784794805867,"8,800"
9784762012440,"3,190"
9784047360051,704
9784047343252,682
9784047348080,726
9784880591742,"2,090"
9784806767404,"1,281"
9784540961991,"1,320"
9784768467169,"2,750"
9784380985669,"3,850"
9784866744629,770
9784828869209,"3,080"
9784866744674,495
9784867650080,990
9784867650011,"1,100"
9784867650059,"1,100"
9784867650103,990
9784299024862,550
9784867750315,"1,210"
9784798071794,"2,200"
9784798071428,"2,640"
9784798163642,"3,300"
9784334102074,880
9784122074866,792
9784086143387,502
9784199060380,712
9784166613212,"1,078"
9784419066680,"2,750"
9784812223055,"3,080"
9784000287333,"2,860"
9784867830970,"1,320"
9784867830994,"1,320"
9784867830963,"1,760"
9784385589619,"3,300"
9784562091027,"3,080"
9784909928214,"1,100"
9784041088081,693
9784041129944,770
9784041109595,759
9784880246291,"1,430"
9784541041753,"3,080"
9784540980244,"2,042"
9784792334307,"1,100"
9784533158032,"1,320"
9784842040417,"1,760"
9784047373297,759
9784047352926,726
9784047351844,682
9784047362536,748
9784763403384,"1,650"
9784900963160,"1,430"
9784768468111,"3,080"
9784415331294,"1,045"
9784866744469,495
9784405027497,990
9784867650097,990
9784867650035,"1,760"
9784867650028,"1,540"
9784798069913,"3,080"
9784938927547,"1,100"
9784865752915,"4,070"
9784297124656,"2,728"
9784022518378,"1,540"
9784152103239,"2,310"
9784086805469,792
9784086018418,528
9784086018951,583
9784086080194,649
9784754729301,"2,640"
9784492371077,"5,280"
9784502677601,"3,960"
9784833424516,"1,870"
9784867831045,"1,430"
9784867830024,"1,760"
9784867830031,"1,320"
9784867830062,"2,200"
9784867830086,"1,430"
9784581052825,"2,200"
9784757440913,"2,750"
9784581023795,"1,518"
9784581064347,"1,386"
9784402413507,"1,364"
9784623044634,"2,750"
9784750322353,"2,200"
9784562091119,"3,080"
9784409230398,"6,600"
9784909928238,990
9784502330018,"3,410"
9784816368691,"2,090"
9784041120798,726
9784041061138,638
9784041112250,759
9784041061183,638
9784910038698,"1,210"
9784764955516,"1,980"
9784130760317,"6,930"
9784860992842,"2,860"
9784779516108,"2,200"
9784047375154,781
9784047309692,638
9784047348004,682
9784047347991,682
9784047371040,748
9784866733975,990
9784415331225,"1,045"
9784788623958,"1,870"
9784415331287,"1,045"
9784991062018,"1,947"
9784046061157,"1,650"
9784867650004,"1,100"
9784901647908,"1,320"
9784320125674,"2,640"
9784296202799,"2,420"
9784814400072,"6,600"
9784297123017,"2,728"
9784041146286,814
9784569854533,"2,640"
9784344433663,825
9784488486211,902
9784774335230,"1,650"
9784088552248,"1,430"
9784086080088,649
9784403542145,792
9784041060421,638
9784899904427,"3,630"
9784867830048,"1,760"
9784864869034,"1,870"
9784877911607,"6,600"
9784884000615,"4,950"
9784478003787,"60,500"
9784502366017,"5,830"
9784909928207,"1,100"
9784816371448,"2,970"
9784816369094,"1,760"
9784041025130,638
9784041097038,726
9784041025116,638
9784041117675,726
9784895227773,"2,200"
9784769912545,"2,200"
9784798500287,"7,700"
9784639027621,"2,200"
9784047282575,660
9784047342736,682
9784867303320,990
9784391159998,"1,320"
9784901647939,880
9784901647960,880
9784901647922,"1,320"
9784901647953,880
9784046066237,"1,650"
9784798071305,"2,750"
9784297131302,"1,848"
9784152103086,"4,070"
9784041141106,814
9784334102432,924
9784864902533,"1,045"
9784046819086,715
9784065303436,528
9784813763000,726
9784065302767,"2,530"
9784041055229,638
9784041071816,682
9784086007474,565
9784899904403,"3,410"
9784899904472,"3,520"
9784899904441,"1,980"
9784767831060,"3,520"
9784877911782,"3,520"
9784887138179,"2,200"
9784832966963,"2,750"
9784909928177,"1,100"
9784046057648,"1,650"
9784405049802,"1,628"
9784761513788,"2,200"
9784041065341,792
9784041037591,638
9784041027295,638
9784892900556,"4,400"
9784798070339,"1,100"
9784415331249,"1,045"
9784522461556,990
9784820729105,"1,980"
9784426614775,"1,210"
9784901647977,880
9784901647946,880
9784901647915,"1,320"
9784798169460,"2,068"
9784297140434,"1,320"
9784594097028,990
9784838730995,"1,540"
9784062758574,946
9784488487089,726
9784866696584,880
9784758026741,"1,045"
9784785976361,759
9784065343241,759
9784047377677,"1,980"
9784575859591,726
9784086005593,565
9784086004749,565
9784047362550,748
9784047350311,726
9784758094740,"1,320"
9784426615130,"1,540"
9784415238241,"1,430"
9784863967939,550
9784758093422,"1,320"
9784899904342,"1,980"
9784863741423,"4,730"
9784863741430,"4,730"
9784623051632,"3,850"
9784883253531,990
9784788708648,"3,630"
9784883032037,"6,930"
9784798631271,"1,870"
9784901647984,880
9784901647601,"1,100"
9784426614782,"1,210"
9784901647724,990
9784591180389,748
9784575670509,748
9784041142417,748
9784065333273,759
9784785976323,759
9784088837017,528
9784086006644,565
9784065170960,957
9784086012249,586
9784086005999,586
9784065341919,"2,970"
9784798181783,"2,200"
9784415237909,"2,640"
9784048965293,"1,540"
9784814201945,"5,500"
9784789545068,"1,430"
9784262165813,"1,100"
9784299054920,"1,485"
9784300109953,"1,760"
9784804114736,"1,650"
9784758092920,701
9784758047531,701
9784758048385,701
9784758093385,701
9784899904366,"1,980"
9784899904069,"3,190"
9784899903680,"1,980"
9784798058276,"2,750"
9784899904373,"2,860"
9784478005743,"33,000"
9784775962077,"4,180"
9784272330546,"2,200"
9784775929391,"1,320"
9784775929575,"1,320"
9784909928146,"1,980"
9784761513733,"2,090"
9784909928160,"1,100"
9784415231471,"1,760"
9784415232621,"1,760"
9784426614799,"1,210"
9784901647847,"1,100"
9784901647731,990
9784415231112,"1,100"
9784415231464,"1,100"
9784058116548,"3,630"
9784065328774,682
9784065319451,"1,925"
9784065326428,759
9784065353424,990
9784065340448,550
9784047307834,682
9784086015004,607
9784086011938,523
9784086016025,528
9784086080293,594
9784798181790,"2,200"
9784798181806,"2,640"
9784426615109,"2,200"
9784046063830,"2,750"
9784434273995,"1,320"
9784490210194,"1,760"
9784814202959,"1,650"
9784074564675,"1,540"
9784804114729,"1,870"
9784046062055,"1,870"
9784260053815,"6,490"
9784896329179,"4,950"
9784896329162,"4,950"
9784758049504,701
9784758090957,"1,320"
9784758092791,701
9784758093286,701
9784758049122,"1,320"
9784899904328,"2,420"
9784899904199,"3,300"
9784382158283,"3,080"
9784899904458,"2,640"
9784775925744,"1,650"
9784775926031,880
9784775926055,880
9784405049796,"1,628"
9784909928139,"1,100"
9784405049789,"1,980"
9784909928108,"1,045"
9784816368707,"1,650"
9784901647861,"1,100"
9784415231419,"1,100"
9784575671926,792
9784087718638,"1,870"
9784023323056,"1,870"
9784065305355,550
9784049156126,748
9784253258401,726
9784065341582,792
9784088932040,748
9784403542374,990
9784086000260,544
9784775528600,704
9784403500169,649
9784086006408,565
9784086017824,528
9784426615093,"2,200"
9784798184227,"2,860"
9784046063847,"2,200"
9784478115909,"1,430"
9784426615086,"2,750"
9784065195710,"1,540"
9784947693082,"1,320"
9784584139271,"1,540"
9784800226297,968
9784804114712,"2,860"
9784524204731,"4,400"
9784046066640,"1,540"
9784344931237,"1,650"
9784263270165,"4,840"
9784863995772,"7,700"
9784895318877,"4,180"
9784864556064,"1,681"
9784896328950,"7,700"
9784758093019,"1,320"
9784758049757,"1,320"
9784758049849,"1,320"
9784758092982,701
9784758094054,730
9784899904137,"4,290"
9784753021857,"2,750"
9784899903727,"2,750"
9784899902461,"2,750"
9784382158115,"3,080"
9784326503087,"3,300"
9784434122224,"2,420"
9784750328478,"2,750"
9784492313909,"3,960"
9784816368714,"1,650"
9784909928153,990
9784768316771,"2,090"
9784041146866,924
9784575670660,748
9784592166047,715
9784088838229,528
9784478113240,"1,430"
9784420311014,"1,980"
9784415237213,"1,980"
9784776210320,"1,430"
9784798165165,"1,760"
9784877516017,"1,870"
9784262130507,"1,100"
9784391153279,"1,650"
9784300109960,"1,540"
9784426615499,"1,760"
9784426615505,"1,760"
9784798069869,"1,980"
9784300104354,"1,650"
9784827214079,"1,540"
9784813299653,"1,430"
9784756920775,"1,980"
9784086018890,671
9784086018975,627
9784896328790,"4,950"
9784896329148,"5,720"
9784896329186,"4,950"
9784828307930,"2,200"
9784758093569,701
9784758090179,701
9784758092081,701
9784899903734,"1,210"
9784899902386,"2,640"
9784899904380,"3,080"
9784767827315,"3,080"
9784492816011,"22,000"
9784750329475,"8,360"
9784130261364,"8,140"
9784415231488,"1,650"
9784058018927,"1,870"
9784909928061,"1,100"
9784757588776,550
9784088932217,715
9784823605185,792
9784088932033,748
9784478111499,"1,320"
9784046063854,"2,200"
9784815622688,990
9784794973719,"1,760"
9784839972165,"1,650"
9784529059169,"1,540"
9784434275968,"1,210"
9784022519061,"1,650"
9784896329100,"5,500"
9784862752642,"2,640"
9784300104934,"1,760"
9784794426109,"3,850"
9784833424530,"1,650"
9784263270172,"5,060"
9784895319362,"3,080"
9784263270196,"5,390"
9784406063975,"2,200"
9784766421446,"3,080"
9784842913735,"1,980"
9784198656607,"1,815"
9784758092579,701
9784758090780,701
9784274222405,"3,190"
9784798181813,"1,650"
9784300110935,"1,870"
9784415237244,"2,090"
9784569846927,"1,650"
9784816367441,"1,430"
9784529070225,"1,650"
9784579103379,"1,760"
9784757591585,730
9784048996181,"2,750"
9784862809438,"1,650"
9784778033507,"3,520"
9784426615017,"2,420"
9784299046727,"1,320"
9784776213123,"1,496"
9784865935943,"1,650"
9784822248970,"1,980"
9784761528676,"2,420"
9784801306417,"1,430"
9784908083884,"4,950"
9784830947131,"2,750"
9784413211864,"1,210"
9784530044161,899
9784062919302,"1,155"
9784000201711,"2,310"
9784478025918,"1,980"
9784296080137,"3,960"
9784781915944,"2,178"
9784866744568,"1,210"
9784798069012,"3,520"
9784862465597,"3,960"
9784758090599,"1,320"
9784758091404,701
9784758049603,701
9784899902737,"1,980"
9784753021789,"2,750"
9784813288077,"3,190"
9784415237237,"2,090"
9784300105610,"1,760"
9784065351604,550
9784502498718,"2,750"
9784789524537,"3,630"
9784767907611,"1,320"
9784415237701,"1,100"
9784065334362,"2,200"
9784478001547,"1,650"
9784296115471,"3,080"
9784651203409,"1,430"
9784894512207,"1,760"
9784055100380,"4,840"
9784896328776,"6,600"
9784828207414,"1,650"
9784003412503,"1,177"
9784492314739,"3,080"
9784152102041,"2,420"
9784000284011,"4,070"
9784492314968,"3,080"
9784865753127,"3,278"
9784802512602,"3,080"
9784873119656,"4,840"
9784815616236,"2,860"
9784297140472,"2,860"
9784758094481,730
9784758094184,"1,320"
9784758095358,"1,430"
9784758093873,"1,320"
9784758092005,701
9784846533199,"1,249"
9784767832845,"2,200"
9784847074233,"1,760"
9784594621940,"1,540"
9784866696645,825
9784415237923,"1,100"
9784263708521,"3,520"
9784798064222,"2,420"
9784336074539,"3,960"
9784502462313,"2,200"
9784910499758,"1,870"
9784344947221,"1,760"
9784485304310,"1,760"
9784263216750,"4,400"
9784485304303,"1,540"
9784895317801,"4,180"
9784492811481,"13,200"
9784794811400,"3,850"
9784779515514,"3,850"
9784492314210,"5,280"
9784767829678,"3,300"
9784873119328,"4,180"
9784865753073,"2,640"
9784299049285,"1,430"
9784758093897,730
9784758093958,"1,320"
9784049156881,759
9784763140661,"1,540"
9784824007322,"3,300"
9784065354254,"2,420"
9784798069883,"1,540"
9784415237718,"1,540"
9784415237800,"1,210"
9784839971984,"2,739"
9784804718736,"1,650"
9784413036238,"1,571"
9784478039632,"3,080"
9784061585119,704
9784784518654,"3,080"
9784396111533,880
9784535558922,"2,200"
9784297134334,"1,958"
9784048930659,"3,520"
9784815604738,"1,980"
9784295018230,"2,750"
9784385137339,"5,720"
9784041141113,814
9784798181493,"3,080"
9784581022859,"1,518"
9784434337055,"1,859"
9784065358993,999
9784798060606,"1,650"
9784768314630,"2,200"
9784756255327,"4,389"
9784152091758,"2,090"
9784385162362,"2,420"
9784326503247,"2,860"
9784130421331,"3,740"
9784022737755,891
9784478102671,"1,760"
9784815607661,"2,640"
9784866365558,"1,320"
9784065124765,"13,200"
9784295017707,"2,090"
9784426615130,"1,540"
9784861447761,"1,980"
9784299051646,"2,992"
9784910526461,869
9784788906365,"1,980"
9784295402954,"1,848"
9784798500294,"3,300"
9784065133323,"3,300"
9784802512480,"2,860"
9784873119069,"4,400"
9784498120167,"3,960"
9784300108499,"2,420"
9784262155463,990
9784596707741,726
9784396704155,748
9784596757593,759
9784829669815,770
9784253137898,748
9784776752363,748
9784396701352,748
9784801979512,781
9784776752455,748
9784253137843,528
9784861237997,799
9784864955331,770
9784864955393,770
9784801936256,935
9784864953757,715
9784813712794,737
9784829669419,737
9784801978263,715
9784866694368,"1,320"
9784434296000,704
9784775529966,760
9784829684764,825
